Godzilla;[u'Sci-Fi', u'Action', u'Thriller'];[u'Dean Devlin', u'Roland Emmerich'];Godzilla;../data/scraping/texts/Godzilla.txt
Gone in 60 Seconds;[u'Action', u'Crime'];[u'Scott Rosenberg'];Gone_in_60_Seconds;../data/scraping/texts/Gone_in_60_Seconds.txt
Good Girl, The;[u'Drama', u'Comedy'];[u'Mike White'];Good_Girl;../data/scraping/texts/Good_Girl.txt
Good Will Hunting;[u'Comedy', u'Drama'];[u'Matt Damon', u'Ben Affleck'];Good_Will_Hunting;../data/scraping/texts/Good_Will_Hunting.txt
Gothika;[u'Horror', u'Thriller', u'Mystery'];[u'Sebastian Gutierrez'];Gothika;../data/scraping/texts/Gothika.txt
Graduate, The;[u'Comedy', u'Drama', u'Romance'];[u'Buck Henry'];Graduate;../data/scraping/texts/Graduate.txt
Gran Torino;[u'Crime', u'Drama'];[u'Nick Schenk'];Gran_Torino;../data/scraping/texts/Gran_Torino.txt
Grand Hotel;[u'Drama', u'Romance'];[u'Bela Balazs'];Grand_Hotel;../data/scraping/texts/Grand_Hotel.txt
Grand Theft Parsons;[u'Drama', u'Comedy'];[u'Jeremy Drysdale'];Grand_Theft_Parsons;../data/scraping/texts/Grand_Theft_Parsons.txt
Grapes of Wrath, The;[u'Drama'];[u'Nunnally Johnson'];Grapes_of_Wrath;../data/scraping/texts/Grapes_of_Wrath.txt
Gravity;[u'Sci-Fi', u'Thriller'];[u'Alfonso Cuaron', u'Jonas Cuaron'];Gravity;../data/scraping/texts/Gravity.txt
Green Mile, The;[u'Drama', u'Fantasy'];[u'Stephen King', u'Frank Darabont'];Green_Mile;../data/scraping/texts/Green_Mile.txt
Gremlins;[u'Comedy', u'Fantasy', u'Horror'];[u'Chris Columbus'];Gremlins;../data/scraping/texts/Gremlins.txt
Gremlins 2;[u'Comedy', u'Fantasy', u'Horror', u'Sci-Fi'];[u'Charlie Haas'];Gremlins_2;../data/scraping/texts/Gremlins_2.txt
Grifters, The;[u'Crime', u'Drama'];[u'Donald E. Westlake'];Grifters;../data/scraping/texts/Grifters.txt
Grosse Point Blank;[u'Crime', u'Comedy', u'Romance', u'Thriller'];[u'Tom Jankiewicz', u' D.V. deVincentis', u' S.K. Boatman', u'John Cusack'];Grosse_Point_Blank;../data/scraping/texts/Grosse_Point_Blank.txt
Groundhog Day;[u'Comedy', u'Fantasy', u'Romance'];[u'Danny Rubin'];Groundhog_Day;../data/scraping/texts/Groundhog_Day.txt
Grudge, The;[u'Horror', u'Mystery', u'Thriller'];[u'Stephen Susco'];Grudge;../data/scraping/texts/Grudge.txt
Hackers;[u'Action', u'Crime', u'Drama', u'Thriller'];[u'Rafael Moreu'];Hackers;../data/scraping/texts/Hackers.txt
Hall Pass;[u'Comedy', u'Romance'];[u'Peter Farrelly', u'Bobby Farrelly', u'Kevin Barnett', u'Pete Jones'];Hall_Pass;../data/scraping/texts/Hall_Pass.txt
Halloween: The Curse of Michael Myers;[u'Horror', u'Thriller'];[u'Daniel Farrands'];Halloween:_The_Curse_of_Michael_Myers;../data/scraping/texts/Halloween:_The_Curse_of_Michael_Myers.txt
Hancock;[u'Action', u'Comedy', u'Crime', u'Drama', u'Fantasy', u'Thriller'];[u'Vincent Ngo', u'Vince Gilligan'];Hancock;../data/scraping/texts/Hancock.txt
Hangover, The;[u'Comedy', u'Crime', u'Mystery', u'Thriller'];[u'Jon Lucas', u'Scott Moore'];Hangover;../data/scraping/texts/Hangover.txt
Hanna;[u'Action', u'Crime', u'Mystery'];[u'Seth Lochead'];Hanna;../data/scraping/texts/Hanna.txt
Hannah and Her Sisters;[u'Comedy', u'Drama', u'Romance'];[u'Woody Allen'];Hannah_and_Her_Sisters;../data/scraping/texts/Hannah_and_Her_Sisters.txt
Hannibal;[u'Horror', u'Thriller'];[u'Steven Zaillian'];Hannibal;../data/scraping/texts/Hannibal.txt
Happy Birthday, Wanda June;[u'Comedy'];[u'Kurt Vonnegut Jr.'];Happy_Birthday;../data/scraping/texts/Happy_Birthday.txt
Happy Feet;[u'Animation', u'Comedy', u'Family'];[u'George Miller', u'John Collee'];Happy_Feet;../data/scraping/texts/Happy_Feet.txt
Hard Rain;[u'Action', u'Crime', u'Thriller', u'Drama'];[u'Graham Yost'];Hard_Rain;../data/scraping/texts/Hard_Rain.txt
Hard to Kill;[u'Action', u'Romance'];[u'Steven Pressfield', u'Ronald Shusett', u'Steven Seagal'];Hard_to_Kill;../data/scraping/texts/Hard_to_Kill.txt
Harold and Kumar Go to White Castle;[u'Adventure', u'Comedy'];[u'Jon Hurwitz', u'Hayden Schlossberg'];Harold_and_Kumar_Go_to_White_Castle;../data/scraping/texts/Harold_and_Kumar_Go_to_White_Castle.txt
Haunting, The;[u'Horror', u'Mystery', u'Thriller'];[u'David Self', u'Michael Tolkin'];Haunting;../data/scraping/texts/Haunting.txt
He's Just Not That Into You;[u'Comedy', u'Drama', u'Romance'];[u'Abby Kohn', u'Marc Silverstein'];He's_Just_Not_That_Into_You;../data/scraping/texts/He's_Just_Not_That_Into_You.txt
Heat;[u'Action', u'Crime', u'Drama', u'Thriller'];[u'Michael Mann'];Heat;../data/scraping/texts/Heat.txt
Heathers;[u'Comedy'];[u'Daniel Waters'];Heathers;../data/scraping/texts/Heathers.txt
Heavenly Creatures;[u'Drama', u'Romance', u'Crime', u'Fantasy', u'Thriller', u'Horror'];[u'Fran Walsh', u'Peter Jackson'];Heavenly_Creatures;../data/scraping/texts/Heavenly_Creatures.txt
Heavy Metal;[u'Action', u'Adventure', u'Animation', u'Fantasy', u'Horror', u'Sci-Fi'];[u'Dan Goldberg', u'Len Blum'];Heavy_Metal;../data/scraping/texts/Heavy_Metal.txt
Hebrew Hammer, The;[u'Comedy'];[u'Jonathan Kesselman'];Hebrew_Hammer;../data/scraping/texts/Hebrew_Hammer.txt
Heist;[u'Crime', u'Drama', u'Thriller'];[u'David Mamet'];Heist;../data/scraping/texts/Heist.txt
Hellbound: Hellraiser II;[u'Horror', u'Thriller'];[u'Peter Atkins', u'Clive Barker'];Hellbound:_Hellraiser_II;../data/scraping/texts/Hellbound:_Hellraiser_II.txt
Hellboy;[u'Adventure', u'Horror', u'Sci-Fi', u'Action'];[u'Mike Mignola', u'Guillermo del Toro', u'Peter Briggs'];Hellboy;../data/scraping/texts/Hellboy.txt
Hellboy 2: The Golden Army;[u'Action', u'Adventure', u'Fantasy'];[u'Guillermo del Toro'];Hellboy_2:_The_Golden_Army;../data/scraping/texts/Hellboy_2:_The_Golden_Army.txt
Hellraiser;[u'Horror'];[u'Clive Barker'];Hellraiser;../data/scraping/texts/Hellraiser.txt
Hellraiser 3: Hell on Earth;[u'Fantasy', u'Horror'];[u'Peter Atkins', u'Tony Randel'];Hellraiser_3:_Hell_on_Earth;../data/scraping/texts/Hellraiser_3:_Hell_on_Earth.txt
Hellraiser: Deader;[u'Horror', u'Mystery', u'Thriller'];[u'Clive Barker', u'Neal Marshall Stevens', u'Tim Day'];Hellraiser:_Deader;../data/scraping/texts/Hellraiser:_Deader.txt
Hellraiser: Hellseeker;[u'Horror'];[u'Carl Dupre', u'Clive Barker'];Hellraiser:_Hellseeker;../data/scraping/texts/Hellraiser:_Hellseeker.txt
Help, The;[u'Drama'];[u'Tate Taylor', u'Kathryn Stockett'];Help;../data/scraping/texts/Help.txt
Henry Fool;[u'Comedy', u'Drama'];[u'Hal Hartley'];Henry_Fool;../data/scraping/texts/Henry_Fool.txt
Henry's Crime;[u'Crime', u'Drama'];[u'Sacha Gervasi'];Henry's_Crime;../data/scraping/texts/Henry's_Crime.txt
Her;[u'Drama', u'Romance', u'Sci-Fi'];[u'Spike Jonze'];Her;../data/scraping/texts/Her.txt
Hesher;[u'Drama'];[u'Spencer Susser', u'David Michod'];Hesher;../data/scraping/texts/Hesher.txt
High Fidelity;[u'Romance', u'Comedy', u'Drama', u'Music'];[u'Nick Hornby', u'D.V. DeVincentis'];High_Fidelity;../data/scraping/texts/High_Fidelity.txt
Highlander;[u'Action', u'Fantasy'];[u'Gregory Widen'];Highlander;../data/scraping/texts/Highlander.txt
Highlander: Endgame;[u'Action', u'Adventure', u'Fantasy', u'Sci-Fi'];[u'Gillian Horvath', u'William N. Panzer', u'Joel Soisson'];Highlander:_Endgame;../data/scraping/texts/Highlander:_Endgame.txt
Hills Have Eyes, The;[u'Horror', u'Thriller'];[u'Alexandre Aja', u'Gregory Levasseur'];Hills_Have_Eyes;../data/scraping/texts/Hills_Have_Eyes.txt
His Girl Friday;[u'Comedy', u'Romance', u'Drama'];[u'Ben Hecht', u'Charles MacArthur'];His_Girl_Friday;../data/scraping/texts/His_Girl_Friday.txt
Hitchcock;[u'Drama'];[u'John J. McLaughlin', u'Stephen Rebello'];Hitchcock;../data/scraping/texts/Hitchcock.txt
Hitchhiker's Guide to the Galaxy, The;[u'Adventure', u'Comedy', u'Sci-Fi'];[u'Douglas Adams'];Hitchhiker's_Guide_to_the_Galaxy;../data/scraping/texts/Hitchhiker's_Guide_to_the_Galaxy.txt
Hollow Man;[u'Horror', u'Sci-Fi', u'Thriller'];[u'Gary Scott Thompson', u'Andrew W. Marlowe'];Hollow_Man;../data/scraping/texts/Hollow_Man.txt
Honeydripper;[u'Drama', u'Musical'];[u'John Sayles'];Honeydripper;../data/scraping/texts/Honeydripper.txt
Horrible Bosses;[u'Comedy', u'Crime'];[u'Michael Markowitz'];Horrible_Bosses;../data/scraping/texts/Horrible_Bosses.txt
Horse Whisperer, The;[u'Drama', u'Romance'];[u'Eric Roth'];Horse_Whisperer;../data/scraping/texts/Horse_Whisperer.txt
Hospital, The;[u'Comedy', u'Drama'];[u'Paddy Chayefsky'];Hospital;../data/scraping/texts/Hospital.txt
Hostage;[u'Action', u'Crime', u'Drama', u'Thriller'];[u'Robert Crais'];Hostage;../data/scraping/texts/Hostage.txt
Hot Tub Time Machine;[u'Comedy', u'Sci-Fi'];[u'Josh Heald'];Hot_Tub_Time_Machine;../data/scraping/texts/Hot_Tub_Time_Machine.txt
Hotel Rwanda;[u'Drama', u'Thriller', u'War'];[u'Keir Pearson', u'Terry George'];Hotel_Rwanda;../data/scraping/texts/Hotel_Rwanda.txt
House of 1000 Corpses;[u'Horror'];[u'Rob Zombie'];House_of_1000_Corpses;../data/scraping/texts/House_of_1000_Corpses.txt
How to Lose Friends & Alienate People;[u'Comedy', u'Romance'];[u'Peter Straughan'];How_to_Lose_Friends_&_Alienate_People;../data/scraping/texts/How_to_Lose_Friends_&_Alienate_People.txt
How to Train Your Dragon;[u'Animation', u'Adventure', u'Comedy'];[u'Dean DeBlois', u'Chris Sanders'];How_to_Train_Your_Dragon;../data/scraping/texts/How_to_Train_Your_Dragon.txt
How to Train Your Dragon 2;[u'Animation', u'Action', u'Adventure'];[u'Dean DeBlois', u'Cressida Cowell'];How_to_Train_Your_Dragon_2;../data/scraping/texts/How_to_Train_Your_Dragon_2.txt
Hudson Hawk;[u'Action', u'Adventure', u'Comedy', u'Crime'];[u'Steven E. De Souza', u'Daniel Waters'];Hudson_Hawk;../data/scraping/texts/Hudson_Hawk.txt
Hudsucker Proxy, The;[u'Comedy', u'Fantasy', u'Romance'];[u'Joel Coen', u'Ethan Coen', u'Sam Raimi'];Hudsucker_Proxy;../data/scraping/texts/Hudsucker_Proxy.txt
Human Nature;[u'Comedy'];[u'Charlie Kaufman'];Human_Nature;../data/scraping/texts/Human_Nature.txt
Hunt for Red October, The;[u'Action', u'Adventure', u'Thriller'];[u'Larry Ferguson', u'Tom Clancy'];Hunt_for_Red_October;../data/scraping/texts/Hunt_for_Red_October.txt
I Am Number Four;[u'Action', u'Sci-Fi', u'Thriller'];[u'Alfred Gough', u'Miles Millar'];I_Am_Number_Four;../data/scraping/texts/I_Am_Number_Four.txt
I am Sam;[u'Drama'];[u'Kristine Johnson', u'Jessie Nelson'];I_am_Sam;../data/scraping/texts/I_am_Sam.txt
I Love You Phillip Morris;[u'Comedy', u'Drama', u'Romance'];[u'Glenn Ficarra', u'John Requa'];I_Love_You_Phillip_Morris;../data/scraping/texts/I_Love_You_Phillip_Morris.txt
I Spit on Your Grave;[u'Crime', u'Horror', u'Thriller'];[u'Adam Rockoff'];I_Spit_on_Your_Grave;../data/scraping/texts/I_Spit_on_Your_Grave.txt
I Still Know What You Did Last Summer;[u'Horror', u'Mystery', u'Thriller'];[u'Trey Callaway'];I_Still_Know_What_You_Did_Last_Summer;../data/scraping/texts/I_Still_Know_What_You_Did_Last_Summer.txt
I'll Do Anything;[u'Comedy', u'Drama'];[u'James L. Brooks'];I'll_Do_Anything;../data/scraping/texts/I'll_Do_Anything.txt
I, Robot;[u'Action', u'Sci-Fi', u'Thriller'];[u'Hillary Seitz'];I;../data/scraping/texts/I.txt
Ice Storm, The;[u'Drama'];[u'James Schamus'];Ice_Storm;../data/scraping/texts/Ice_Storm.txt
Ides of March, The;[u'Drama'];[u'George Clooney', u'Grant Heslov', u'Beau Willimon'];Ides_of_March;../data/scraping/texts/Ides_of_March.txt
Imaginarium of Doctor Parnassus, The;[u'Adventure', u'Fantasy', u'Mystery'];[u'Terry McKeown', u'Charles Gilliam'];Imaginarium_of_Doctor_Parnassus;../data/scraping/texts/Imaginarium_of_Doctor_Parnassus.txt
In the Bedroom;[u'Crime', u'Drama'];[u'Robert Festinger', u'Todd Field'];In_the_Bedroom;../data/scraping/texts/In_the_Bedroom.txt
In the Loop;[u'Comedy'];[u'Jesse Armstrong', u'Simon Blackwell', u'Armando Iannucci', u'Tony Roche'];In_the_Loop;../data/scraping/texts/In_the_Loop.txt
Inception;[u'Action', u'Adventure', u'Mystery'];[u'Christopher Nolan'];Inception;../data/scraping/texts/Inception.txt
Incredibles, The;[u'Animation', u'Family', u'Adventure', u'Action', u'Comedy', u'Sci-Fi'];[u'Brad Bird'];Incredibles;../data/scraping/texts/Incredibles.txt
Independence Day;[u'Action', u'Sci-Fi'];[u'Dean Devlin', u'Roland Emmerich'];Independence_Day;../data/scraping/texts/Independence_Day.txt
Indiana Jones and the Last Crusade;[u'Action', u'Adventure'];[u'George Lucas', u'Philip Kaufman', u'Menno Meyjes', u'Jeffrey Boam'];Indiana_Jones_and_the_Last_Crusade;../data/scraping/texts/Indiana_Jones_and_the_Last_Crusade.txt
Indiana Jones and the Raiders of the Lost Ark;[u'Action', u'Adventure'];[u'George Lucas', u'Philip Kaufman', u'Lawrence Kasda'];Indiana_Jones_and_the_Raiders_of_the_Lost_Ark;../data/scraping/texts/Indiana_Jones_and_the_Raiders_of_the_Lost_Ark.txt
Indiana Jones and the Temple of Doom;[u'Action', u'Adventure'];[u'George Lucas', u'Willard Huyck', u'Gloria Katz'];Indiana_Jones_and_the_Temple_of_Doom;../data/scraping/texts/Indiana_Jones_and_the_Temple_of_Doom.txt
Indiana Jones IV;[u'Action', u'Adventure'];[u'Christopher Columbus'];Indiana_Jones_IV;../data/scraping/texts/Indiana_Jones_IV.txt
Informant, The;[u'Comedy', u'Drama', u'Thriller'];[u'Scott Z. Burns', u'Kurt Eichenwald'];Informant;../data/scraping/texts/Informant.txt
Inglourious Basterds;[u'Action', u'Adventure', u'War'];[u'Quentin Tarantino'];Inglourious_Basterds;../data/scraping/texts/Inglourious_Basterds.txt
Insider, The;[u'Drama', u'Thriller'];[u'Eric Roth', u'Michael Mann'];Insider;../data/scraping/texts/Insider.txt
Insidious;[u'Horror', u'Thriller'];[u'Leigh Whannell'];Insidious;../data/scraping/texts/Insidious.txt
Insomnia;[u'Crime', u'Drama', u'Thriller'];[u'Hilary Seitz'];Insomnia;../data/scraping/texts/Insomnia.txt
Interstellar;[u'Adventure', u'Drama', u'Sci-Fi'];[u'Jonathan Nolan'];Interstellar;../data/scraping/texts/Interstellar.txt
Interview with the Vampire;[u'Drama', u'Horror'];[u'Anne Rice', u'Neil Jordan'];Interview_with_the_Vampire;../data/scraping/texts/Interview_with_the_Vampire.txt
Into the Wild;[u'Adventure', u'Drama'];[u'Sean Penn', u'Jon Krakauer'];Into_the_Wild;../data/scraping/texts/Into_the_Wild.txt
Into the Woods;[u'Adventure', u'Comedy', u'Drama'];[u'James Lapine', u'Stephen Sondheim'];Into_the_Woods;../data/scraping/texts/Into_the_Woods.txt
Intolerable Cruelty;[u'Comedy', u'Romance', u'Crime'];[u'Matthew Stone', u'John Romano', u'Robert Ramsey', u'Ethan Coen', u'Joel Coen'];Intolerable_Cruelty;../data/scraping/texts/Intolerable_Cruelty.txt
Inventing the Abbotts;[u'Drama', u'Romance'];[u'Ken Hixon'];Inventing_the_Abbotts;../data/scraping/texts/Inventing_the_Abbotts.txt
Invention of Lying, The;[u'Comedy'];[u'Ricky Gervais', u'Matthew Robinson'];Invention_of_Lying;../data/scraping/texts/Invention_of_Lying.txt
Invictus;[u'Drama'];[u'Anthony Peckham'];Invictus;../data/scraping/texts/Invictus.txt
Iron Lady, The;[u'Drama'];[u'Abi Morgan'];Iron_Lady;../data/scraping/texts/Iron_Lady.txt
Island, The;[u'Action', u'Drama', u'Sci-Fi', u'Thriller'];[u'Caspian Tredwell-Owen'];Island;../data/scraping/texts/Island.txt
It Happened One Night;[u'Romance', u'Comedy'];[u'Samuel Hopkins Adams', u'Robert Riskin'];It_Happened_One_Night;../data/scraping/texts/It_Happened_One_Night.txt
It Happened One Night;[u'Romance', u'Comedy'];[u'Samuel Hopkins Adams', u'Robert Riskin'];It_Happened_One_Night;../data/scraping/texts/It_Happened_One_Night.txt
It's a Wonderful Life;[u'Drama', u'Family', u'Fantasy', u'Romance'];[u'Frank Capra', u'Frances Goodrich', u'Albert Hackett', u'Jo Swerling'];It's_a_Wonderful_Life;../data/scraping/texts/It's_a_Wonderful_Life.txt
It's Complicated;[u'Comedy', u'Romance'];[u'Nancy Meyers'];It's_Complicated;../data/scraping/texts/It's_Complicated.txt
Italian Job, The;[u'Adventure', u'Action', u'Crime', u'Thriller'];[u'Donna Powers', u'Wayne Powers', u'Troy Kennedy-Martin'];Italian_Job;../data/scraping/texts/Italian_Job.txt
Jacket, The;[u'Thriller', u'Drama', u'Fantasy'];[u'Marc Rocco', u'Tom Bleecker', u'Massy Tadjedin'];Jacket;../data/scraping/texts/Jacket.txt
Jackie Brown;[u'Comedy', u'Crime'];[u'Quentin Tarantino'];Jackie_Brown;../data/scraping/texts/Jackie_Brown.txt
Jacob's Ladder;[u'Drama', u'Thriller'];[u'Bruce Joel Rubin'];Jacob's_Ladder;../data/scraping/texts/Jacob's_Ladder.txt
Jane Eyre;[u'Drama', u'Romance'];[u'Moira Buffini'];Jane_Eyre;../data/scraping/texts/Jane_Eyre.txt
Jason X;[u'Action', u'Horror', u'Sci-Fi', u'Thriller'];[u'Todd Farmer'];Jason_X;../data/scraping/texts/Jason_X.txt
Jaws;[u'Adventure', u'Horror', u'Thriller'];[u'Peter Benchley', u'Carl Gottlieb'];Jaws;../data/scraping/texts/Jaws.txt
Jaws 2;[u'Horror', u'Thriller', u'Adventure'];[u'Carl Gottlieb', u'Howard Sackler'];Jaws_2;../data/scraping/texts/Jaws_2.txt
Jay and Silent Bob Strike Back;[u'Adventure', u'Comedy'];[u'Kevin Smith'];Jay_and_Silent_Bob_Strike_Back;../data/scraping/texts/Jay_and_Silent_Bob_Strike_Back.txt
Jennifer Eight;[u'Thriller', u'Mystery'];[u'Bruce Robinson'];Jennifer_Eight;../data/scraping/texts/Jennifer_Eight.txt
Jennifer's Body;[u'Comedy', u'Horror', u'Thriller'];[u'Diablo Cody'];Jennifer's_Body;../data/scraping/texts/Jennifer's_Body.txt
Jerry Maguire;[u'Comedy', u'Drama', u'Romance'];[u'Cameron Crowe'];Jerry_Maguire;../data/scraping/texts/Jerry_Maguire.txt
Jeux Interdits;[u'Drama', u'War'];[u'Jean Aurenche', u'Pierre Bost', u'Fran\xe7ois Boyer', u'Ren\xe9 Cl\xe9ment'];Jeux_Interdits;../data/scraping/texts/Jeux_Interdits.txt
JFK;[u'Crime', u'Drama', u'Mystery', u'Thriller'];[u'Jim Marrs', u'Jim Garrison', u'Oliver Stone', u'Zachary Sklar'];JFK;../data/scraping/texts/JFK.txt
Jimmy and Judy;[u'Action'];[u'Randall Rubin', u'Jon Schroder'];Jimmy_and_Judy;../data/scraping/texts/Jimmy_and_Judy.txt
John Q;[u'Crime', u'Drama', u'Thriller'];[u'James Kearns'];John_Q;../data/scraping/texts/John_Q.txt
Judge Dredd;[u'Action', u'Crime', u'Sci-Fi'];[u'Steven E. de Souza'];Judge_Dredd;../data/scraping/texts/Judge_Dredd.txt
Juno;[u'Comedy', u'Drama', u'Romance'];[u'Diablo Cody'];Juno;../data/scraping/texts/Juno.txt
Jurassic Park;[u'Action', u'Adventure', u'Horror', u'Sci-Fi', u'Thriller'];[u'David Koepp'];Jurassic_Park;../data/scraping/texts/Jurassic_Park.txt
Jurassic Park III;[u'Action', u'Adventure', u'Horror', u'Sci-Fi', u'Thriller'];[u'Peter Buchman', u'Alexander Payne', u'John August', u'Jim Taylor'];Jurassic_Park_III;../data/scraping/texts/Jurassic_Park_III.txt
Jurassic Park: The Lost World;[u'Action', u'Adventure', u'Horror', u'Sci-Fi', u'Thriller'];[u'David Koepp'];Jurassic_Park:_The_Lost_World;../data/scraping/texts/Jurassic_Park:_The_Lost_World.txt
Kafka;[u'Drama'];[u'Lem Dobbs'];Kafka;../data/scraping/texts/Kafka.txt
Kalifornia;[u'Crime', u'Thriller'];[u'Tim Metcalfe'];Kalifornia;../data/scraping/texts/Kalifornia.txt
Kate & Leopold;[u'Romance', u'Fantasy', u'Comedy'];[u'James Mangold', u'Steven Rogers'];Kate_&_Leopold;../data/scraping/texts/Kate_&_Leopold.txt
Kids;[u'Drama'];[u'Larry Clark', u'Harmony Korine'];Kids;../data/scraping/texts/Kids.txt
Kids Are All Right, The;[u'Comedy', u'Drama'];[u'Lisa Cholodenko', u'Stuart Blumberg'];Kids_Are_All_Right;../data/scraping/texts/Kids_Are_All_Right.txt
Kill Bill Volume 1 & 2;[u'Action', u'Comedy', u'Crime', u'Drama', u'Thriller'];[u'Quentin Tarantino'];Kill_Bill_Volume_1_&_2;../data/scraping/texts/Kill_Bill_Volume_1_&_2.txt
Kill Your Darlings;[u'Drama', u'Romance'];[u'John Krokidas', u'Austin Bunn'];Kill_Your_Darlings;../data/scraping/texts/Kill_Your_Darlings.txt
Killing Zoe;[u'Crime', u'Drama', u'Thriller'];[u'Roger Avary'];Killing_Zoe;../data/scraping/texts/Killing_Zoe.txt
King Kong;[u'Action', u'Adventure', u'Drama', u'Mystery', u'Thriller'];[u'Fran Walsh', u'Philippa Boyens', u'Peter Jackson'];King_Kong;../data/scraping/texts/King_Kong.txt
King of Comedy, The;[u'Comedy', u'Crime', u'Drama'];[u'Paul D. Zimmerman'];King_of_Comedy;../data/scraping/texts/King_of_Comedy.txt
King's Speech, The;[u'Drama'];[u'David Seidler'];King's_Speech;../data/scraping/texts/King's_Speech.txt
Kingdom, The;[u'Action', u'Drama', u'Thriller'];[u'Matthew Michael Carnahan'];Kingdom;../data/scraping/texts/Kingdom.txt
Klute;[u'Crime', u'Drama', u'Mystery', u'Thriller'];[u'Andy Lewis', u'David Lewis'];Klute;../data/scraping/texts/Klute.txt
Knocked Up;[u'Comedy', u'Drama', u'Romance'];[u'Judd Apatow'];Knocked_Up;../data/scraping/texts/Knocked_Up.txt
Kramer vs Kramer;[u'Drama'];[u'Robert Benton'];Kramer_vs_Kramer;../data/scraping/texts/Kramer_vs_Kramer.txt
Kundun;[u'Drama'];[u'Melissa Mathison'];Kundun;../data/scraping/texts/Kundun.txt
Kung Fu Panda;[u'Animation', u'Action', u'Comedy', u'Family'];[u'Jonathan Aibel', u'Glenn Berger'];Kung_Fu_Panda;../data/scraping/texts/Kung_Fu_Panda.txt
L.A. Confidential;[u'Crime', u'Drama', u'Mystery', u'Thriller'];[u'Brian Helgeland'];L;../data/scraping/texts/L.txt
La La Land;[u'Comedy', u'Drama', u'Musical'];[u'Damien Chazelle'];La_La_Land;../data/scraping/texts/La_La_Land.txt
Labor of Love;[u'Drama', u'Romance'];[u'M. Night Shyamalan'];Labor_of_Love;../data/scraping/texts/Labor_of_Love.txt
Labyrinth;[u'Family', u'Fantasy', u'Adventure', u'Musical'];[u'Dennis Lee', u'Jim Henson', u'Terry Jones', u'Elaine May'];Labyrinth;../data/scraping/texts/Labyrinth.txt
Ladykillers, The;[u'Comedy', u'Crime'];[u'William Rose', u'Joel Coen', u'Ethan Coen'];Ladykillers;../data/scraping/texts/Ladykillers.txt
Lake Placid;[u'Action', u'Comedy', u'Horror', u'Thriller'];[u'David E Kelley'];Lake_Placid;../data/scraping/texts/Lake_Placid.txt
Land of the Dead;[u'Action', u'Horror', u'Thriller'];[u'George A. Romero'];Land_of_the_Dead;../data/scraping/texts/Land_of_the_Dead.txt
Larry Crowne;[u'Comedy', u'Drama', u'Romance'];[u'Tom Hanks'];Larry_Crowne;../data/scraping/texts/Larry_Crowne.txt
Last Boy Scout, The;[u'Action', u'Thriller'];[u'Shane Black'];Last_Boy_Scout;../data/scraping/texts/Last_Boy_Scout.txt
Last Chance Harvey;[u'Drama', u'Romance'];[u'Joel Hopkins'];Last_Chance_Harvey;../data/scraping/texts/Last_Chance_Harvey.txt
Last Flight, The;[u'Drama'];[u'John Monk Saunders'];Last_Flight;../data/scraping/texts/Last_Flight.txt
Last of the Mohicans, The;[u'Adventure', u'Romance', u'War'];[u'Michael Mann', u'Christopher Crowe'];Last_of_the_Mohicans;../data/scraping/texts/Last_of_the_Mohicans.txt
Last Samurai, The;[u'Action', u'Adventure', u'Drama', u'War'];[u'John Logan', u'Edward Zwick', u'Marshall Herskovitz'];Last_Samurai;../data/scraping/texts/Last_Samurai.txt
Last Station, The;[u'Drama', u'History'];[u'Michael Hoffman', u'Jan Parini'];Last_Station;../data/scraping/texts/Last_Station.txt
Last Tango in Paris;[u'Drama', u'Romance'];[u'Bernardo Bertolucci', u'Franco Arcalli'];Last_Tango_in_Paris;../data/scraping/texts/Last_Tango_in_Paris.txt
Law Abiding Citizen;[u'Crime', u'Drama', u'Thriller'];[u'Frank Darabont', u'Kurt Wimmer'];Law_Abiding_Citizen;../data/scraping/texts/Law_Abiding_Citizen.txt
Le Diable par la Queue;[u'Comedy'];[u'Daniel Boulanger', u'Claude Sautet'];Le_Diable_par_la_Queue;../data/scraping/texts/Le_Diable_par_la_Queue.txt
Leaving Las Vegas;[u'Drama', u'Romance'];[u'Mike Figgis', u"John O'Brian"];Leaving_Las_Vegas;../data/scraping/texts/Leaving_Las_Vegas.txt
Legally Blonde;[u'Comedy'];[u'Karen McCullah Lutz', u'Kirsten Smith'];Legally_Blonde;../data/scraping/texts/Legally_Blonde.txt
Legend;[u'Fantasy', u'Adventure', u'Romance'];[u'William Hjortsberg'];Legend;../data/scraping/texts/Legend.txt
Legion;[u'Action', u'Fantasy', u'Horror', u'Thriller'];[u'Peter Schink', u'Scott Stewart'];Legion;../data/scraping/texts/Legion.txt
Les Miserables;[u'Drama', u'Musical', u'Romance'];[u'William Nicholson', u'Alain Boublil', u'Claude- Michel Schonberg', u'Herbert Kretzmer'];Les_Miserables;../data/scraping/texts/Les_Miserables.txt
Les Tontons Flingueurs;[u'Action', u'Comedy', u'Crime'];[u'Michel Audiard', u'Georges Lautner', u'Albert Simonin'];Les_Tontons_Flingueurs;../data/scraping/texts/Les_Tontons_Flingueurs.txt
Leviathan;[u'Horror', u'Sci-Fi', u'Thriller'];[u'David Peoples', u'Jeb Stuart'];Leviathan;../data/scraping/texts/Leviathan.txt
Liar Liar;[u'Comedy', u'Fantasy'];[u'Tom Shadyac', u'Mike Binder'];Liar_Liar;../data/scraping/texts/Liar_Liar.txt
